EntityKey,ATF_ID,RowType,Company,CompanyNorm,ObservedName,VendorName,CompareKey
E-000112,ATF-00112,Major Vendor,CAP,CAP,Golden Butter,Bull City,cap|goldenbutter
E-000112,ATF-00112,Major Vendor,CAP,CAP,Golden Butter,DIY eJuice,cap|goldenbutter
E-000112,ATF-00112,Major Vendor,CAP,CAP,Golden Butter,Nomz,cap|goldenbutter
E-000113,ATF-00113,ATF,CAP,CAP,Golden Pineapple,,cap|goldenpineapple
E-000113,ATF-00113,Major Vendor,CAP,CAP,Golden Pineapple,Bull City,cap|goldenpineapple
E-000113,ATF-00113,Major Vendor,CAP,CAP,Golden Pineapple,DIY eJuice,cap|goldenpineapple
E-000113,ATF-00113,Major Vendor,CAP,CAP,Golden Pineapple,Nomz,cap|goldenpineapple
E-000114,ATF-00114,ATF,CAP,CAP,Graham Cracker,,cap|grahamcracker
E-000114,ATF-00114,Major Vendor,CAP,CAP,Graham Cracker,Bull City,cap|grahamcracker
E-000114,ATF-00114,Major Vendor,CAP,CAP,Graham Cracker,DIY eJuice,cap|grahamcracker
E-000114,ATF-00114,Major Vendor,CAP,CAP,Graham Cracker,Nomz,cap|grahamcracker
E-000115,ATF-00115,ATF,CAP,CAP,Graham Cracker V2,,cap|grahamcrackerv2
E-000115,ATF-00115,Major Vendor,CAP,CAP,Graham Cracker V2,Bull City,cap|grahamcrackerv2
E-000115,ATF-00115,Major Vendor,CAP,CAP,Graham Cracker V2,DIY eJuice,cap|grahamcrackerv2
E-000116,ATF-00116,ATF,CAP,CAP,Grape,,cap|grape
E-000116,ATF-00116,Major Vendor,CAP,CAP,Grape,Bull City,cap|grape
E-000116,ATF-00116,Major Vendor,CAP,CAP,Grape,DIY eJuice,cap|grape
E-000117,ATF-00117,ATF,CAP,CAP,Grape Candy,,cap|grapecandy
E-000117,ATF-00117,Major Vendor,CAP,CAP,Grape Candy,Bull City,cap|grapecandy
E-000118,ATF-00118,ATF,CAP,CAP,Grapefruit,,cap|grapefruit
E-000118,ATF-00118,Major Vendor,CAP,CAP,Grapefruit,Bull City,cap|grapefruit
E-000118,ATF-00118,Major Vendor,CAP,CAP,Grapefruit,DIY eJuice,cap|grapefruit
E-000119,ATF-00119,ATF,CAP,CAP,Greek Yogurt,,cap|greekyogurt
E-000119,ATF-00119,Major Vendor,CAP,CAP,Greek Yogurt,Bull City,cap|greekyogurt
E-000119,ATF-00119,Major Vendor,CAP,CAP,Greek Yogurt,DIY eJuice,cap|greekyogurt
E-000120,ATF-00120,ATF,CAP,CAP,Greek Yogurt V2,,cap|greekyogurtv2
E-000120,ATF-00120,Major Vendor,CAP,CAP,Greek Yogurt V2,DIY eJuice,cap|greekyogurtv2
E-000121,ATF-00121,ATF,CAP,CAP,Green Apple,,cap|greenapple
E-000121,ATF-00121,Major Vendor,CAP,CAP,Green Apple,Bull City,cap|greenapple
E-000121,ATF-00121,Major Vendor,CAP,CAP,Green Apple,DIY eJuice,cap|greenapple
E-000122,ATF-00122,ATF,CAP,CAP,Green Apple Hard Candy,,cap|greenapplehardcandy
E-000122,ATF-00122,Major Vendor,CAP,CAP,Green Apple Hard Candy,Bull City,cap|greenapplehardcandy
E-000122,ATF-00122,Major Vendor,CAP,CAP,Green Apple Hard Candy,DIY eJuice,cap|greenapplehardcandy
E-000122,ATF-00122,Major Vendor,CAP,CAP,Green Apple Hard Candy,Nomz,cap|greenapplehardcandy
E-000123,ATF-00123,ATF,CAP,CAP,Green Strawberry,,cap|greenstrawberry
E-000123,ATF-00123,Major Vendor,CAP,CAP,Green Strawberry,Bull City,cap|greenstrawberry
E-000123,ATF-00123,Major Vendor,CAP,CAP,Green Strawberry,Nomz,cap|greenstrawberry
E-000124,ATF-00124,ATF,CAP,CAP,Grenadine,,cap|grenadine
E-000124,ATF-00124,Major Vendor,CAP,CAP,Grenadine,DIY eJuice,cap|grenadine
E-000125,ATF-00125,ATF,CAP,CAP,Harvest Berry,,cap|harvestberry
E-000125,ATF-00125,Major Vendor,CAP,CAP,Harvest Berry,Bull City,cap|harvestberry
E-000125,ATF-00125,Major Vendor,CAP,CAP,Harvest Berry,DIY eJuice,cap|harvestberry
E-000125,ATF-00125,Major Vendor,CAP,CAP,Harvest Berry,Nomz,cap|harvestberry
E-000126,ATF-00126,ATF,CAP,CAP,Hazelnut,,cap|hazelnut
E-000127,ATF-00127,ATF,CAP,CAP,Hazelnut V2,,cap|hazelnutv2
E-000127,ATF-00127,Major Vendor,CAP,CAP,Hazelnut V2,Bull City,cap|hazelnutv2
E-000127,ATF-00127,Major Vendor,CAP,CAP,Hazelnut V2,DIY eJuice,cap|hazelnutv2
E-000128,ATF-00128,ATF,CAP,CAP,Hibiscus,,cap|hibiscus
E-000128,ATF-00128,Major Vendor,CAP,CAP,Hibiscus,Bull City,cap|hibiscus
E-000128,ATF-00128,Major Vendor,CAP,CAP,Hibiscus,DIY eJuice,cap|hibiscus
E-000128,ATF-00128,Major Vendor,CAP,CAP,Hibiscus,Nomz,cap|hibiscus
E-000129,ATF-00129,ATF,CAP,CAP,Honey,,cap|honey
E-000130,ATF-00130,ATF,CAP,CAP,Honeydew Melon,,cap|honeydewmelon
E-000130,ATF-00130,Major Vendor,CAP,CAP,Honeydew Melon,Bull City,cap|honeydewmelon
E-000130,ATF-00130,Major Vendor,CAP,CAP,Honeydew Melon,DIY eJuice,cap|honeydewmelon
E-000130,ATF-00130,Major Vendor,CAP,CAP,Honeydew Melon,Nomz,cap|honeydewmelon
E-000131,ATF-00131,ATF,CAP,CAP,Horchata,,cap|horchata
E-000131,ATF-00131,Major Vendor,CAP,CAP,Horchata,DIY eJuice,cap|horchata
E-000132,ATF-00132,ATF,CAP,CAP,Hot Cinnamon Candy,,cap|hotcinnamoncandy
E-000133,ATF-00133,ATF,CAP,CAP,Hot Cocoa,,cap|hotcocoa
E-000133,ATF-00133,Major Vendor,CAP,CAP,Hot Cocoa,DIY eJuice,cap|hotcocoa
E-000134,ATF-00134,ATF,CAP,CAP,Indo Strawberry #1,,cap|indostrawberry1
E-000134,ATF-00134,Major Vendor,CAP,CAP,Indo Strawberry #1,Bull City,cap|indostrawberry1
E-000135,ATF-00135,ATF,CAP,CAP,Indo Strawberry #2,,cap|indostrawberry2
E-000135,ATF-00135,Major Vendor,CAP,CAP,Indo Strawberry #2,Nomz,cap|indostrawberry2
E-000136,ATF-00136,ATF,CAP,CAP,Irish Cream,,cap|irishcream
E-000136,ATF-00136,Major Vendor,CAP,CAP,Irish Cream,DIY eJuice,cap|irishcream
E-000137,ATF-00137,ATF,CAP,CAP,Italian Lemon Sicily,,cap|italianlemonsicily
E-000137,ATF-00137,Major Vendor,CAP,CAP,Italian Lemon Sicily,Bull City,cap|italianlemonsicily
E-000137,ATF-00137,Major Vendor,CAP,CAP,Lemon Sicily,DIY eJuice,cap|lemonsicily
E-000137,ATF-00137,Major Vendor,CAP,CAP,Italian Lemon Sicily,Nomz,cap|italianlemonsicily
E-000138,ATF-00138,ATF,CAP,CAP,Jelly Candy,,cap|jellycandy
E-000138,ATF-00138,Major Vendor,CAP,CAP,Jelly Candy,Bull City,cap|jellycandy
E-000138,ATF-00138,Major Vendor,CAP,CAP,Jelly Candy,DIY eJuice,cap|jellycandy
E-000138,ATF-00138,Major Vendor,CAP,CAP,Jelly Candy,Nomz,cap|jellycandy
E-000139,ATF-00139,ATF,CAP,CAP,Juicy Kiwi,,cap|juicykiwi
E-000140,ATF-00140,ATF,CAP,CAP,Juicy Lemon,,cap|juicylemon
E-000140,ATF-00140,Major Vendor,CAP,CAP,Juicy Lemon,Bull City,cap|juicylemon
E-000140,ATF-00140,Major Vendor,CAP,CAP,Juicy Lemon,DIY eJuice,cap|juicylemon
E-000140,ATF-00140,Major Vendor,CAP,CAP,Juicy Lemon,Nomz,cap|juicylemon
E-000141,ATF-00141,ATF,CAP,CAP,Juicy Orange,,cap|juicyorange
E-000141,ATF-00141,Major Vendor,CAP,CAP,Juicy Orange,Bull City,cap|juicyorange
E-000141,ATF-00141,Major Vendor,CAP,CAP,Juicy Orange,DIY eJuice,cap|juicyorange
E-000141,ATF-00141,Major Vendor,CAP,CAP,Juicy Orange,Nomz,cap|juicyorange
E-000142,ATF-00142,ATF,CAP,CAP,Juicy Peach,,cap|juicypeach
E-000142,ATF-00142,Major Vendor,CAP,CAP,Juicy Peach,Bull City,cap|juicypeach
E-000142,ATF-00142,Major Vendor,CAP,CAP,Juicy Peach,DIY eJuice,cap|juicypeach
E-000142,ATF-00142,Major Vendor,CAP,CAP,Juicy Peach,Nomz,cap|juicypeach
E-000143,ATF-00143,ATF,CAP,CAP,Juicy Watermelon,,cap|juicywatermelon
E-000144,ATF-00144,ATF,CAP,CAP,Kiwi,,cap|kiwi
E-000144,ATF-00144,Major Vendor,CAP,CAP,Kiwi,Bull City,cap|kiwi
E-000144,ATF-00144,Major Vendor,CAP,CAP,Kiwi,DIY eJuice,cap|kiwi
E-000145,ATF-00145,ATF,CAP,CAP,Kiwi Strawberry With Stevia,,cap|kiwistrawberrywithstevia
E-000145,ATF-00145,Major Vendor,CAP,CAP,Kiwi Strawberry W/Stevia,Bull City,cap|kiwistrawberrywstevia
E-000145,ATF-00145,Major Vendor,CAP,CAP,Kiwi Strawberry w/Stevia,DIY eJuice,cap|kiwistrawberrywstevia
E-000146,ATF-00146,ATF,CAP,CAP,Lemon Drop,,cap|lemondrop
E-000146,ATF-00146,Major Vendor,CAP,CAP,Lemon Drop,Bull City,cap|lemondrop
E-000146,ATF-00146,Major Vendor,CAP,CAP,Lemon Drop,DIY eJuice,cap|lemondrop
E-000147,ATF-00147,ATF,CAP,CAP,Lemon Lime,,cap|lemonlime
E-000147,ATF-00147,Major Vendor,CAP,CAP,Lemon Lime,Bull City,cap|lemonlime
E-000147,ATF-00147,Major Vendor,CAP,CAP,Lemon Lime,DIY eJuice,cap|lemonlime
E-000147,ATF-00147,Major Vendor,CAP,CAP,Lemon Lime,Nomz,cap|lemonlime
E-000148,ATF-00148,ATF,CAP,CAP,Lemon Meringue Pie,,cap|lemonmeringuepie
E-000148,ATF-00148,Major Vendor,CAP,CAP,Lemon Meringue Pie,Bull City,cap|lemonmeringuepie
E-000148,ATF-00148,Major Vendor,CAP,CAP,Lemon Meringue Pie,DIY eJuice,cap|lemonmeringuepie
E-000148,ATF-00148,Major Vendor,CAP,CAP,Lemon Meringue Pie,Nomz,cap|lemonmeringuepie
E-000149,ATF-00149,ATF,CAP,CAP,Lemon Meringue Pie V2,,cap|lemonmeringuepiev2
E-000149,ATF-00149,Major Vendor,CAP,CAP,Lemon Meringue Pie V2,Bull City,cap|lemonmeringuepiev2
E-000149,ATF-00149,Major Vendor,CAP,CAP,Lemon Meringue Pie V2,DIY eJuice,cap|lemonmeringuepiev2
E-000150,ATF-00150,ATF,CAP,CAP,Licorice,,cap|licorice
E-000150,ATF-00150,Major Vendor,CAP,CAP,Licorice,DIY eJuice,cap|licorice
E-000151,ATF-00151,ATF,CAP,CAP,Lime,,cap|lime
E-000151,ATF-00151,Major Vendor,CAP,CAP,Lime,Bull City,cap|lime
E-000151,ATF-00151,Major Vendor,CAP,CAP,Lime,DIY eJuice,cap|lime
E-000152,ATF-00152,ATF,CAP,CAP,Luscious Strawberry,,cap|lusciousstrawberry
E-000152,ATF-00152,Major Vendor,CAP,CAP,Luscious Strawberry,Bull City,cap|lusciousstrawberry
E-000153,ATF-00153,ATF,CAP,CAP,Maple (pancake) Syrup,,cap|maplepancakesyrup
E-000153,ATF-00153,Major Vendor,CAP,CAP,Maple (Pancake Syrup),DIY eJuice,cap|maplepancakesyrup
E-000154,ATF-00154,ATF,CAP,CAP,Maqui Berry Wild Jam,,cap|maquiberrywildjam
E-000154,ATF-00154,Major Vendor,CAP,CAP,Maqui Berry Wild Jam,Bull City,cap|maquiberrywildjam
E-000154,ATF-00154,Major Vendor,CAP,CAP,Maqui Berry Wild Jam,Nomz,cap|maquiberrywildjam
E-000155,ATF-00155,ATF,CAP,CAP,Marshmallow,,cap|marshmallow
E-000155,ATF-00155,Major Vendor,CAP,CAP,Marshmallow,Bull City,cap|marshmallow
E-000155,ATF-00155,Major Vendor,CAP,CAP,Marshmallow,DIY eJuice,cap|marshmallow
E-000156,ATF-00156,ATF,CAP,CAP,Marshmallow (new),,cap|marshmallownew
E-000157,ATF-00157,ATF,CAP,CAP,Menthol,,cap|menthol
E-000157,ATF-00157,Major Vendor,CAP,CAP,Menthol,Bull City,cap|menthol
E-000157,ATF-00157,Major Vendor,CAP,CAP,Menthol,DIY eJuice,cap|menthol
E-000158,ATF-00158,ATF,CAP,CAP,Meringue,,cap|meringue
E-000158,ATF-00158,Major Vendor,CSL,CAP,Meringue,Bull City,cap|meringue
E-000158,ATF-00158,Major Vendor,CAP,CAP,Meringue,DIY eJuice,cap|meringue
E-000159,ATF-00159,ATF,CAP,CAP,Milk Chocolate Toffee,,cap|milkchocolatetoffee
E-000160,ATF-00160,ATF,CAP,CAP,Milkshake,,cap|milkshake
E-000160,ATF-00160,Major Vendor,CAP,CAP,Milkshake,Bull City,cap|milkshake
E-000160,ATF-00160,Major Vendor,CAP,CAP,Milkshake,DIY eJuice,cap|milkshake
E-000160,ATF-00160,Major Vendor,CAP,CAP,Milkshake,Nomz,cap|milkshake
E-000161,ATF-00161,ATF,CAP,CAP,Mixed Berry,,cap|mixedberry
E-000161,ATF-00161,Major Vendor,CAP,CAP,Mixed Berry,DIY eJuice,cap|mixedberry
E-000162,ATF-00162,ATF,CAP,CAP,Nectarine,,cap|nectarine
E-000163,ATF-00163,ATF,CAP,CAP,New York Cheesecake,,cap|newyorkcheesecake
E-000163,ATF-00163,Major Vendor,CAP,CAP,New York Cheesecake,Bull City,cap|newyorkcheesecake
E-000163,ATF-00163,Major Vendor,CAP,CAP,New York Cheesecake,DIY eJuice,cap|newyorkcheesecake
E-000163,ATF-00163,Major Vendor,CAP,CAP,New York Cheesecake,Nomz,cap|newyorkcheesecake
E-000164,ATF-00164,ATF,CAP,CAP,New York Cheesecake V2,,cap|newyorkcheesecakev2
E-000164,ATF-00164,Major Vendor,CAP,CAP,NY Cheesecake V2,Bull City,cap|nycheesecakev2
E-000164,ATF-00164,Major Vendor,CAP,CAP,New York Cheesecake V2,DIY eJuice,cap|newyorkcheesecakev2
E-000165,ATF-00165,ATF,CAP,CAP,Nut Muffin,,cap|nutmuffin
E-000165,ATF-00165,Major Vendor,CAP,CAP,Nut Muffin,DIY eJuice,cap|nutmuffin
E-000166,ATF-00166,ATF,CAP,CAP,Orange Creamsicle,,cap|orangecreamsicle
E-000166,ATF-00166,Major Vendor,CAP,CAP,Orange Creamsicle,Bull City,cap|orangecreamsicle
E-000166,ATF-00166,Major Vendor,CAP,CAP,Orange Creamsicle,DIY eJuice,cap|orangecreamsicle
E-000167,ATF-00167,ATF,CAP,CAP,Orange Mango With Stevia,,cap|orangemangowithstevia
E-000167,ATF-00167,Major Vendor,CAP,CAP,Orange Mango W/Stevia,Bull City,cap|orangemangowstevia
E-000167,ATF-00167,Major Vendor,CAP,CAP,Orange Mango w/Stevia,DIY eJuice,cap|orangemangowstevia
E-000168,ATF-00168,ATF,CAP,CAP,Original Blend,,cap|originalblend
E-000168,ATF-00168,Major Vendor,CAP,CAP,Original Blend,DIY eJuice,cap|originalblend
E-000169,ATF-00169,ATF,CAP,CAP,Passion Fruit,,cap|passionfruit
E-000169,ATF-00169,Major Vendor,CAP,CAP,Passionfruit,Bull City,cap|passionfruit
E-000169,ATF-00169,Major Vendor,CAP,CAP,Passion Fruit,DIY eJuice,cap|passionfruit
E-000170,ATF-00170,ATF,CAP,CAP,Peach (w/o Stevia),,cap|peachwostevia
E-000171,ATF-00171,ATF,CAP,CAP,Peach With Stevia,,cap|peachwithstevia
E-000171,ATF-00171,Major Vendor,CAP,CAP,Peach w/Stevia,DIY eJuice,cap|peachwstevia
E-000172,ATF-00172,ATF,CAP,CAP,Peaches And Cream,,cap|peachesandcream
E-000172,ATF-00172,Major Vendor,CAP,CAP,Peaches and Cream,Bull City,cap|peachesandcream
E-000172,ATF-00172,Major Vendor,CAP,CAP,Peaches and Cream,DIY eJuice,cap|peachesandcream
E-000173,ATF-00173,ATF,CAP,CAP,Peaches And Cream V2,,cap|peachesandcreamv2
E-000173,ATF-00173,Major Vendor,CAP,CAP,Peaches and Cream V2,DIY eJuice,cap|peachesandcreamv2
E-000174,ATF-00174,ATF,CAP,CAP,Peanut Butter,,cap|peanutbutter
E-000174,ATF-00174,Major Vendor,CAP,CAP,Peanut Butter,Bull City,cap|peanutbutter
E-000174,ATF-00174,Major Vendor,CAP,CAP,Peanut Butter,DIY eJuice,cap|peanutbutter
E-000174,ATF-00174,Major Vendor,CAP,CAP,Peanut Butter,Nomz,cap|peanutbutter
E-000175,ATF-00175,ATF,CAP,CAP,Peanut Butter V2,,cap|peanutbutterv2
E-000175,ATF-00175,Major Vendor,CAP,CAP,Peanut Butter V2,Bull City,cap|peanutbutterv2
E-000175,ATF-00175,Major Vendor,CAP,CAP,Peanut Butter V2,DIY eJuice,cap|peanutbutterv2
E-000175,ATF-00175,Major Vendor,CAP,CAP,Peanut Butter V2,Nomz,cap|peanutbutterv2
E-000176,ATF-00176,ATF,CAP,CAP,Pear With Stevia,,cap|pearwithstevia
E-000176,ATF-00176,Major Vendor,CAP,CAP,Pear,DIY eJuice,cap|pear
E-000177,ATF-00177,ATF,CAP,CAP,Peppermint,,cap|peppermint
E-000177,ATF-00177,Major Vendor,CAP,CAP,Peppermint,Bull City,cap|peppermint
E-000177,ATF-00177,Major Vendor,CAP,CAP,Peppermint,DIY eJuice,cap|peppermint
E-000178,ATF-00178,ATF,CAP,CAP,Perfect Vanilla Cupcake,,cap|perfectvanillacupcake
E-000178,ATF-00178,Major Vendor,CAP,CAP,Perfect Vanilla Cupcake,Bull City,cap|perfectvanillacupcake
E-000178,ATF-00178,Major Vendor,CAP,CAP,Perfect Vanilla Cupcake,Nomz,cap|perfectvanillacupcake
E-000179,ATF-00179,ATF,CAP,CAP,Pina Colada,,cap|pinacolada
E-000180,ATF-00180,ATF,CAP,CAP,Pina Colada V2,,cap|pinacoladav2
E-000180,ATF-00180,Major Vendor,CAP,CAP,Pina Colada V2,Bull City,cap|pinacoladav2
E-000180,ATF-00180,Major Vendor,CAP,CAP,Pina Colada V2,DIY eJuice,cap|pinacoladav2
E-000181,ATF-00181,ATF,CAP,CAP,Pink Lemonade,,cap|pinklemonade
E-000181,ATF-00181,Major Vendor,CAP,CAP,Pink Lemonade,Bull City,cap|pinklemonade
E-000181,ATF-00181,Major Vendor,CAP,CAP,Pink Lemonade,DIY eJuice,cap|pinklemonade
E-000182,ATF-00182,ATF,CAP,CAP,Pink Punch,,cap|pinkpunch
E-000182,ATF-00182,Major Vendor,CAP,CAP,Pink Punch,DIY eJuice,cap|pinkpunch
E-000183,ATF-00183,ATF,CAP,CAP,Pomegranate,,cap|pomegranate
E-000184,ATF-00184,ATF,CAP,CAP,Pomegranate V2,,cap|pomegranatev2
E-000184,ATF-00184,Major Vendor,CAP,CAP,Pomegranate V2,Bull City,cap|pomegranatev2
E-000184,ATF-00184,Major Vendor,CAP,CAP,Pomegranate V2,DIY eJuice,cap|pomegranatev2
E-000185,ATF-00185,ATF,CAP,CAP,Popcorn,,cap|popcorn
E-000186,ATF-00186,ATF,CAP,CAP,Popcorn V2,,cap|popcornv2
E-000186,ATF-00186,Major Vendor,CAP,CAP,Popcorn V2,DIY eJuice,cap|popcornv2
E-000187,ATF-00187,ATF,CAP,CAP,Powerful Sour,,cap|powerfulsour
E-000187,ATF-00187,Major Vendor,CAP,CAP,Powerful Sour,Bull City,cap|powerfulsour
E-000187,ATF-00187,Major Vendor,CAP,CAP,Powerful Sour,DIY eJuice,cap|powerfulsour
E-000188,ATF-00188,ATF,CAP,CAP,Pralines & Cream,,cap|pralinescream
E-000188,ATF-00188,Major Vendor,CAP,CAP,Pralines and Cream,DIY eJuice,cap|pralinesandcream
E-000189,ATF-00189,ATF,CAP,CAP,Pumpkin Pie (spice),,cap|pumpkinpiespice
E-000190,ATF-00190,ATF,CAP,CAP,Rainbow Candy,,cap|rainbowcandy
E-000190,ATF-00190,Major Vendor,CSL,CAP,Rainbow Candy,Bull City,cap|rainbowcandy
E-000190,ATF-00190,Major Vendor,CAP,CAP,Rainbow Candy,DIY eJuice,cap|rainbowcandy
E-000191,ATF-00191,ATF,CAP,CAP,Raspberry,,cap|raspberry
E-000191,ATF-00191,Major Vendor,CAP,CAP,Raspberry,Bull City,cap|raspberry
E-000191,ATF-00191,Major Vendor,CAP,CAP,Raspberry,DIY eJuice,cap|raspberry
E-000191,ATF-00191,Major Vendor,CAP,CAP,Raspberry,Nomz,cap|raspberry
E-000192,ATF-00192,ATF,CAP,CAP,Raspberry V2,,cap|raspberryv2
E-000192,ATF-00192,Major Vendor,CAP,CAP,Raspberry V2,Bull City,cap|raspberryv2
E-000192,ATF-00192,Major Vendor,CAP,CAP,Raspberry V2,DIY eJuice,cap|raspberryv2
E-000192,ATF-00192,Major Vendor,CAP,CAP,Raspberry V2,Nomz,cap|raspberryv2
E-000193,ATF-00193,ATF,CAP,CAP,Rhubarb,,cap|rhubarb
E-000193,ATF-00193,Major Vendor,CAP,CAP,Rhubarb,DIY eJuice,cap|rhubarb
E-000193,ATF-00193,Major Vendor,CAP,CAP,Rhubarb,Nomz,cap|rhubarb
E-000194,ATF-00194,ATF,CAP,CAP,Ripe Strawberries,,cap|ripestrawberries
E-000194,ATF-00194,Major Vendor,CAP,CAP,Ripe Strawberries,Bull City,cap|ripestrawberries
E-000194,ATF-00194,Major Vendor,CAP,CAP,Ripe Strawberries,DIY eJuice,cap|ripestrawberries
E-000194,ATF-00194,Major Vendor,CAP,CAP,Ripe Strawberries,Nomz,cap|ripestrawberries
E-000195,ATF-00195,ATF,CAP,CAP,Root Beer,,cap|rootbeer
E-000195,ATF-00195,Major Vendor,CAP,CAP,Root Beer,Bull City,cap|rootbeer
E-000195,ATF-00195,Major Vendor,CAP,CAP,Root Beer,DIY eJuice,cap|rootbeer
E-000196,ATF-00196,ATF,CAP,CAP,Shisha Raspberry,,cap|shisharaspberry
E-000196,ATF-00196,Major Vendor,CAP,CAP,Shisha Raspberry,Bull City,cap|shisharaspberry
E-000196,ATF-00196,Major Vendor,CAP,CAP,Shisha Raspberry,Nomz,cap|shisharaspberry
E-000197,ATF-00197,ATF,CAP,CAP,Shisha Strawberry,,cap|shishastrawberry
E-000197,ATF-00197,Major Vendor,CAP,CAP,Shisha Strawberry,Bull City,cap|shishastrawberry
E-000197,ATF-00197,Major Vendor,CAP,CAP,Shisha Strawberry,Nomz,cap|shishastrawberry
E-000198,ATF-00198,ATF,CAP,CAP,Shisha Vanilla,,cap|shishavanilla
E-000198,ATF-00198,Major Vendor,CAP,CAP,Shisha Vanilla,Nomz,cap|shishavanilla
E-000199,ATF-00199,ATF,CAP,CAP,Shortbread,,cap|shortbread
E-000199,ATF-00199,Major Vendor,CAP,CAP,Shortbread,DIY eJuice,cap|shortbread
E-000199,ATF-00199,Major Vendor,CAP,CAP,Shortbread,Nomz,cap|shortbread
E-000200,ATF-00200,ATF,CAP,CAP,Simply Vanilla,,cap|simplyvanilla
E-000200,ATF-00200,Major Vendor,CAP,CAP,Simply Vanilla,Bull City,cap|simplyvanilla
E-000200,ATF-00200,Major Vendor,CAP,CAP,Simply Vanilla,DIY eJuice,cap|simplyvanilla
E-000201,ATF-00201,ATF,CAP,CAP,Smokey Blend,,cap|smokeyblend
E-000201,ATF-00201,Major Vendor,CAP,CAP,Smokey Blend,DIY eJuice,cap|smokeyblend
E-000202,ATF-00202,ATF,CAP,CAP,Smooth Custard,,cap|smoothcustard
E-000202,ATF-00202,Major Vendor,CAP,CAP,Smooth Custard,Bull City,cap|smoothcustard
E-000202,ATF-00202,Major Vendor,CAP,CAP,Smooth Custard,Nomz,cap|smoothcustard
E-000203,ATF-00203,ATF,CAP,CAP,Smooth Tobacco,,cap|smoothtobacco
E-000204,ATF-00204,ATF,CAP,CAP,Sour Blue Raspberry,,cap|sourblueraspberry
E-000204,ATF-00204,Major Vendor,CAP,CAP,Sour Blue Raspberry,Bull City,cap|sourblueraspberry
E-000205,ATF-00205,ATF,CAP,CAP,Spearmint,,cap|spearmint
E-000205,ATF-00205,Major Vendor,CAP,CAP,Spearmint,Bull City,cap|spearmint
E-000205,ATF-00205,Major Vendor,CAP,CAP,Spearmint,DIY eJuice,cap|spearmint
E-000205,ATF-00205,Major Vendor,CAP,CAP,Spearmint,Nomz,cap|spearmint
E-000206,ATF-00206,ATF,CAP,CAP,Sticky Bun,,cap|stickybun
E-000206,ATF-00206,Major Vendor,CAP,CAP,Sticky Bun,Bull City,cap|stickybun
E-000206,ATF-00206,Major Vendor,CAP,CAP,Sticky Bun,Nomz,cap|stickybun
E-000207,ATF-00207,ATF,CAP,CAP,Strawberries And Cream,,cap|strawberriesandcream
E-000207,ATF-00207,Major Vendor,CAP,CAP,Strawberries and Cream,Bull City,cap|strawberriesandcream
E-000207,ATF-00207,Major Vendor,CAP,CAP,Strawberries and Cream,DIY eJuice,cap|strawberriesandcream
E-000208,ATF-00208,ATF,CAP,CAP,Strawberry Bubblegum,,cap|strawberrybubblegum
E-000208,ATF-00208,Major Vendor,CAP,CAP,Strawberry Bubblegum,Bull City,cap|strawberrybubblegum
E-000208,ATF-00208,Major Vendor,CAP,CAP,Strawberry Bubblegum,Nomz,cap|strawberrybubblegum
E-000209,ATF-00209,ATF,CAP,CAP,Strawberry Taffy,,cap|strawberrytaffy
E-000209,ATF-00209,Major Vendor,CAP,CAP,Strawberry Taffy,Bull City,cap|strawberrytaffy
E-000209,ATF-00209,Major Vendor,CAP,CAP,Strawberry Taffy,DIY eJuice,cap|strawberrytaffy
E-000209,ATF-00209,Major Vendor,CAP,CAP,Strawberry Taffy,Nomz,cap|strawberrytaffy
E-000210,ATF-00210,ATF,CAP,CAP,Succulent Watermelon,,cap|succulentwatermelon
E-000210,ATF-00210,Major Vendor,CAP,CAP,Succulent Watermelon,Bull City,cap|succulentwatermelon
E-000210,ATF-00210,Major Vendor,CAP,CAP,Succulent Watermelon,Nomz,cap|succulentwatermelon
E-000211,ATF-00211,ATF,CAP,CAP,Sugar Cookie,,cap|sugarcookie
E-000211,ATF-00211,Major Vendor,CAP,CAP,Sugar Cookie,Bull City,cap|sugarcookie
E-000211,ATF-00211,Major Vendor,CAP,CAP,Sugar Cookie,DIY eJuice,cap|sugarcookie
E-000211,ATF-00211,Major Vendor,CAP,CAP,Sugar Cookie,Nomz,cap|sugarcookie
E-000212,ATF-00212,ATF,CAP,CAP,Sugar Cookie V2,,cap|sugarcookiev2
E-000212,ATF-00212,Major Vendor,CAP,CAP,Sugar Cookie V2,Bull City,cap|sugarcookiev2
E-000212,ATF-00212,Major Vendor,CAP,CAP,Sugar Cookie V2,DIY eJuice,cap|sugarcookiev2
E-000212,ATF-00212,Major Vendor,CAP,CAP,Sugar Cookie V2,Nomz,cap|sugarcookiev2
E-000213,ATF-00213,ATF,CAP,CAP,Sugary Cereal,,cap|sugarycereal
E-000213,ATF-00213,Major Vendor,CAP,CAP,Sugary Cereal,Nomz,cap|sugarycereal
E-000214,ATF-00214,ATF,CAP,CAP,Super Sweet,,cap|supersweet
E-000214,ATF-00214,Major Vendor,CAP,CAP,Super Sweet,Bull City,cap|supersweet
E-000214,ATF-00214,Major Vendor,CAP,CAP,Super Sweet,DIY eJuice,cap|supersweet
E-000214,ATF-00214,Major Vendor,CAP,CAP,Super Sweet,Nomz,cap|supersweet
E-000215,ATF-00215,ATF,CAP,CAP,Sweet Blend,,cap|sweetblend
